Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready,Temp_Deviation_C,pH_Deviation,Oxygen_Stress,Ammonia_Toxicity_Index,Stress_Index,Density_Oxygen_Pressure,Daily_Weight_Gain_g,Feed_Efficiency_FCR,Mortality_Rate_per_1000,Daily_Cost_Per_Fish_NPR,Month,Day_of_Month,Day_of_Year
2025-06-08,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Rainy,1.3,6.5,0.02,7.2,1,7952,26.3,164.2,2748,485,322,420441,2092,Medium,No,0.10000000000000142,1.0,0.0,0.020725714285714285,0.217257142857143,1.1044444444444443,2.0999999999999943,12.523809523809557,0.12575452716297789,0.4065643863179074,6,8,159
2025-06-09,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,34.1,Rainy,16.5,7.5,0.05,5.7,1,7951,22.4,166.0,2368,517,310,409158,1501,Medium,No,6.100000000000001,0.0,0.0,0.07307142857142858,1.340714285714286,1.3949122807017542,1.8000000000000114,12.444444444444365,0.12577034335303736,0.36284744057351276,6,9,160
2025-06-10,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,33.1,Rainy,32.7,7.0,0.01,6.0,0,7951,22.9,167.6,2434,501,320,426428,1136,Medium,No,5.100000000000001,0.5,0.0,0.013240000000000002,0.6424000000000001,1.3251666666666666,1.5999999999999943,14.31250000000005,0.0,0.36913595774116464,6,10,161
2025-06-11,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Cloudy,0.0,7.2,0.04,6.2,0,7951,22.1,169.5,2336,483,317,427219,1970,Medium,No,3.3999999999999986,0.2999999999999998,0.0,0.05167542857142858,0.8567542857142857,1.2824193548387095,1.9000000000000057,11.631578947368387,0.0,0.3545465979122123,6,11,162
2025-06-12,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.0,Sunny,0.0,7.3,0.04,6.7,0,7951,29.1,172.0,3109,474,340,464974,3175,Medium,No,1.0,0.20000000000000018,0.0,0.04838857142857143,0.5838857142857142,1.1867164179104477,2.5,11.64,0.0,0.45063514023393286,6,12,163
2025-06-13,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.6,Sunny,0.0,7.3,0.03,6.4,1,7950,22.9,173.9,2454,477,316,436872,1788,Medium,No,3.6000000000000014,0.20000000000000018,0.0,0.039545142857142855,0.7554514285714287,1.2421875,1.9000000000000057,12.05263157894733,0.12578616352201258,0.3686792452830189,6,13,164
2025-06-14,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.2,Rainy,31.1,7.4,0.04,6.4,1,7949,29.2,176.1,3053,490,338,473139,2309,Medium,No,3.1999999999999993,0.09999999999999964,0.0,0.05277257142857143,0.8477257142857143,1.24203125,2.1999999999999886,13.27272727272734,0.1258019876714052,0.44571644231978863,6,14,165
2025-06-15,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.7,Rainy,11.6,7.1,0.12,6.3,5,7944,26.6,178.3,2879,497,326,461751,2034,Medium,No,0.3000000000000007,0.40000000000000036,0.0,0.13485942857142855,1.3785942857142854,1.260952380952381,2.200000000000017,12.090909090908998,0.6294058408862034,0.42497482376636453,6,15,166
2025-06-16,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Rainy,1.9,7.4,0.02,6.6,0,7944,27.8,180.5,2904,520,312,447374,2029,Medium,No,0.10000000000000142,0.09999999999999964,0.0,0.023764571428571434,0.2476457142857145,1.2036363636363636,2.1999999999999886,12.636363636363702,0.0,0.4310171198388721,6,16,167
2025-06-17,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.2,Cloudy,0.0,7.1,0.04,6.6,0,7944,29.6,183.0,3128,512,323,469562,2775,Medium,No,0.8000000000000007,0.40000000000000036,0.0,0.04414171428571429,0.521417142857143,1.2036363636363636,2.5,11.84,0.0,0.45820745216515607,6,17,168
2025-06-18,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,32.0,Rainy,54.1,7.4,0.04,5.9,1,7943,26.2,185.7,2731,487,317,467580,3522,Medium,No,4.0,0.09999999999999964,0.0,0.05412571428571429,0.9412571428571429,1.3462711864406778,2.6999999999999886,9.703703703703745,0.12589701624071511,0.40513659826262116,6,18,169
2025-06-19,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.3,Rainy,10.9,7.4,0.01,7.0,1,7942,25.7,188.2,2664,506,322,481288,3164,Medium,No,2.3000000000000007,0.09999999999999964,0.0,0.012812571428571428,0.3581257142857144,1.1345714285714286,2.5,10.28,0.12591286829513976,0.39914379249559306,6,19,170
2025-06-20,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Cloudy,0.0,6.9,0.08,6.2,1,7941,29.3,190.6,3138,525,313,473743,2243,Medium,No,3.3999999999999986,0.5999999999999996,0.0,0.09904457142857144,1.3304457142857142,1.2808064516129032,2.4000000000000057,12.208333333333306,0.1259287243420224,0.4612769172648281,6,20,171
2025-06-21,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.2,Rainy,36.6,7.5,0.01,4.9,4,7937,26.8,192.5,2981,528,336,513365,1302,Medium,No,2.1999999999999993,0.0,0.09999999999999964,0.012942857142857143,0.4994285714285709,1.619795918367347,1.9000000000000057,14.105263157894695,0.5039687539372558,0.44210658939145775,6,21,172
2025-06-22,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Rainy,4.1,7.0,0.07,6.3,1,7936,24.5,194.4,2555,495,329,507568,1847,Medium,No,3.3999999999999986,0.5,0.0,0.08792000000000001,1.2191999999999998,1.2596825396825397,1.9000000000000057,12.894736842105225,0.12600806451612903,0.38432459677419356,6,22,173
2025-06-23,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,25.1,Cloudy,0.0,7.4,0.05,7.1,2,7934,32.4,197.2,3481,514,320,500667,2989,Medium,No,2.8999999999999986,0.09999999999999964,0.0,0.05306857142857143,0.8206857142857142,1.1174647887323945,2.799999999999983,11.571428571428642,0.25207965717166625,0.5035291152004033,6,23,174
2025-06-24,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.3,Cloudy,0.0,7.3,0.02,6.5,1,7933,25.7,199.3,2682,521,337,532813,2345,Medium,No,1.3000000000000007,0.20000000000000018,0.0,0.02444457142857143,0.3744457142857144,1.2204615384615385,2.1000000000000227,12.238095238095106,0.12605571662674903,0.40375646035547713,6,24,175
2025-06-25,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,25.5,Rainy,6.0,7.8,0.09,6.5,0,7933,30.2,201.5,3170,477,321,513118,1955,Medium,No,2.5,0.2999999999999998,0.0,0.10229142857142857,1.2729142857142857,1.2204615384615385,2.1999999999999886,13.727272727272798,0.0,0.4597251985377537,6,25,176
2025-06-26,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.1,Rainy,4.1,7.1,0.0,6.9,2,7931,32.5,203.8,3527,492,331,535008,1885,Medium,No,3.1000000000000014,0.40000000000000036,0.0,0.0,0.31000000000000016,1.1494202898550725,2.3000000000000114,14.130434782608626,0.25217500945656285,0.5067456815029631,6,26,177
2025-06-27,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.6,Rainy,12.3,7.1,0.07,6.8,0,7931,28.7,206.0,2952,533,320,522812,2098,Medium,No,0.6000000000000014,0.40000000000000036,0.0,0.08122400000000002,0.8722400000000003,1.1663235294117646,2.1999999999999886,13.045454545454612,0.0,0.4394149539780608,6,27,178
2025-06-28,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.8,Sunny,0.0,7.2,0.07,6.2,0,7931,34.2,208.6,3499,495,324,536028,2687,Medium,No,1.1999999999999993,0.2999999999999998,0.0,0.07718400000000002,0.8918400000000002,1.2791935483870966,2.5999999999999943,13.153846153846183,0.0,0.503593493884756,6,28,179
2025-06-29,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.9,Rainy,13.7,7.1,0.02,6.8,0,7931,29.3,210.9,3071,456,319,533575,2292,Medium,No,0.8999999999999986,0.40000000000000036,0.0,0.02345028571428571,0.324502857142857,1.1663235294117646,2.3000000000000114,12.739130434782545,0.0,0.4447106291766486,6,29,180
2025-06-30,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,32.3,Rainy,3.5,7.4,0.08,5.3,2,7929,33.4,213.5,3551,498,321,543402,2433,Medium,No,4.299999999999997,0.09999999999999964,0.0,0.1092662857142857,1.5226628571428567,1.4960377358490566,2.5999999999999943,12.846153846153873,0.2522386177323748,0.5106570815991929,6,30,181
2025-07-01,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Rainy,2.9,6.7,0.03,5.9,1,7928,31.5,215.8,3337,517,322,550898,1949,Medium,No,0.10000000000000142,0.7999999999999998,0.0,0.03227485714285715,0.3327485714285716,1.343728813559322,2.3000000000000114,13.695652173912976,0.12613521695257315,0.48612512613521697,7,1,182
2025-07-02,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.5,Rainy,1.4,6.9,0.05,5.9,0,7928,28.5,217.9,3013,500,314,542439,1715,Medium,No,2.5,0.5999999999999996,0.0,0.060128571428571434,0.8512857142857143,1.343728813559322,2.0999999999999943,13.571428571428608,0.0,0.4431130171543895,7,2,183
2025-07-03,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.5,Sunny,0.0,6.9,0.05,6.5,3,7925,39.5,220.9,4150,511,316,553200,2645,Medium,No,3.5,0.5999999999999996,0.0,0.06210000000000001,0.9710000000000001,1.2192307692307691,3.0,13.166666666666666,0.3785488958990536,0.5881388012618296,7,3,184
2025-07-04,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.0,Cloudy,0.0,7.5,0.04,7.2,3,7922,35.2,223.9,3751,514,318,564048,3082,Medium,No,1.0,0.0,0.0,0.04628571428571429,0.562857142857143,1.1002777777777777,3.0,11.733333333333334,0.3786922494319616,0.5383741479424388,7,4,185
2025-07-05,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.2,Rainy,5.7,7.7,0.06,6.9,1,7921,42.5,227.9,4215,495,322,581273,5420,Medium,No,0.8000000000000007,0.20000000000000018,0.0,0.07180800000000001,0.7980800000000001,1.1479710144927535,4.0,10.625,0.12624668602449185,0.5946218911753567,7,5,186
2025-07-06,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.8,Rainy,30.0,7.2,0.06,6.4,0,7921,36.8,230.8,3809,492,320,585013,3050,Medium,No,2.8000000000000007,0.2999999999999998,0.0,0.076032,1.0403200000000001,1.23765625,2.9000000000000057,12.689655172413767,0.0,0.5429869965913395,7,6,187
2025-07-07,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.4,Sunny,0.0,7.1,0.01,7.1,0,7921,39.5,234.6,4140,502,331,615086,5321,Medium,No,0.6000000000000014,0.40000000000000036,0.0,0.011116571428571427,0.17116571428571442,1.1156338028169015,3.799999999999983,10.39473684210531,0.0,0.5860371165256912,7,7,188
2025-07-08,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Sunny,0.0,7.2,0.08,6.1,0,7921,39.5,237.5,4203,503,328,617046,2828,Medium,No,0.10000000000000142,0.2999999999999998,0.0,0.09183085714285714,0.9283085714285716,1.2985245901639346,2.9000000000000057,13.620689655172388,0.0,0.5941169044312586,7,8,189
2025-07-09,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.0,Rainy,3.0,7.5,0.11,6.3,5,7916,30.8,239.8,3326,501,318,603646,1585,Medium,No,1.0,0.0,0.0,0.1367142857142857,1.467142857142857,1.2565079365079366,2.3000000000000114,13.39130434782602,0.6316321374431532,0.48345123799898937,7,9,190
2025-07-10,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,24.2,Cloudy,0.0,6.9,0.07,7.4,1,7915,30.8,242.5,3179,501,333,639156,3357,Medium,No,3.8000000000000007,0.5999999999999996,0.0,0.066792,1.0479200000000002,1.0695945945945946,2.6999999999999886,11.407407407407456,0.12634238787113078,0.4649399873657612,7,10,191
2025-07-11,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.8,Rainy,0.4,7.3,0.07,6.4,6,7909,30.9,245.6,3335,489,338,656548,3971,Medium,No,2.8000000000000007,0.20000000000000018,0.0,0.08993600000000002,1.1793600000000002,1.2357812499999998,3.0999999999999943,9.96774193548389,0.7586294095334429,0.4834998103426476,7,11,192
2025-07-12,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.5,Rainy,55.2,7.5,0.01,7.1,0,7909,45.2,249.7,4705,511,300,592463,4512,Medium,No,1.5,0.0,0.0,0.012642857142857141,0.27642857142857147,1.113943661971831,4.099999999999994,11.024390243902454,0.0,0.6595018333544064,7,12,193
2025-07-13,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.2,Sunny,0.0,7.4,0.03,6.8,0,7909,38.3,253.3,4012,509,329,659102,4846,Medium,No,1.1999999999999993,0.09999999999999964,0.0,0.037042285714285715,0.4904228571428571,1.1630882352941176,3.6000000000000227,10.638888888888822,0.0,0.5716272600834492,7,13,194
2025-07-14,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,25.9,Rainy,79.6,7.3,0.01,7.2,0,7909,41.6,256.7,4416,480,313,635465,3521,Medium,No,2.1000000000000014,0.20000000000000018,0.0,0.010804000000000001,0.31804000000000016,1.098472222222222,3.3999999999999773,12.235294117647141,0.0,0.6190415981792894,7,14,195
2025-07-15,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Cloudy,0.0,7.5,0.03,7.2,0,7909,38.5,260.2,4027,494,328,674998,4559,Medium,No,0.10000000000000142,0.0,0.0,0.03587142857142856,0.3687142857142857,1.098472222222222,3.5,11.0,0.0,0.5716272600834492,7,15,196
2025-07-16,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.8,Rainy,12.5,6.4,0.03,6.8,2,7907,47.5,264.4,5093,501,332,694083,5259,Medium,No,1.1999999999999993,1.0999999999999996,0.0,0.029403428571428577,0.4140342857142857,1.1627941176470589,4.199999999999989,11.30952380952384,0.2529404325281396,0.7074743897812066,7,16,197
2025-07-17,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.1,Rainy,18.8,7.4,0.06,5.7,0,7907,41.7,268.3,4345,492,312,661892,4784,Medium,No,2.1000000000000014,0.09999999999999964,0.0,0.076368,0.9736800000000002,1.3871929824561404,3.900000000000034,10.6923076923076,0.0,0.6117364360693057,7,17,198
2025-07-18,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.4,Cloudy,0.0,7.0,0.08,6.4,2,7905,47.3,272.4,4930,510,302,650303,4186,Medium,No,0.6000000000000014,0.5,0.0,0.08768,0.9368000000000001,1.23515625,4.099999999999966,11.536585365853753,0.25300442757748265,0.6881720430107527,7,18,199
2025-07-19,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.4,Cloudy,0.0,6.7,0.08,6.0,1,7904,43.3,276.5,4638,499,328,716830,5403,Medium,No,0.3999999999999986,0.7999999999999998,0.0,0.08698514285714286,0.9098514285714284,1.3173333333333332,4.100000000000023,10.560975609756039,0.12651821862348178,0.6499240890688259,7,19,200
2025-07-20,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.3,Rainy,14.8,7.4,0.02,6.0,0,7904,52.2,281.3,5401,503,321,713710,6274,Medium,No,2.3000000000000007,0.09999999999999964,0.0,0.025625142857142857,0.48625142857142867,1.3173333333333332,4.800000000000011,10.874999999999975,0.0,0.7469635627530364,7,20,201
2025-07-21,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Cloudy,0.0,7.6,0.03,6.6,1,7903,49.3,285.5,5201,494,304,685917,4310,Medium,No,0.10000000000000142,0.09999999999999964,0.0,0.03661028571428572,0.3761028571428573,1.1974242424242425,4.199999999999989,11.73809523809527,0.12653422750854107,0.7206124256611414,7,21,202
2025-07-22,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.9,Sunny,0.0,7.2,0.01,6.1,2,7901,39.8,288.5,4047,470,344,784127,3440,Medium,No,1.8999999999999986,0.2999999999999998,0.0,0.012301714285714287,0.31301714285714277,1.2952459016393443,3.0,13.266666666666666,0.25313251487153526,0.5716997848373624,7,22,203
2025-07-23,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.4,Rainy,15.7,7.5,0.02,6.2,0,7901,42.6,291.7,4628,469,326,751339,3145,Medium,No,2.3999999999999986,0.0,0.0,0.026057142857142855,0.5005714285714284,1.2743548387096773,3.1999999999999886,13.312500000000048,0.0,0.6451082141501076,7,23,204
2025-07-24,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.8,Rainy,3.6,7.7,0.07,5.4,0,7901,53.7,295.6,5768,509,326,761385,3768,Medium,No,0.8000000000000007,0.20000000000000018,0.0,0.08870400000000002,0.9670400000000002,1.463148148148148,3.900000000000034,13.76923076923065,0.0,0.7944563979243133,7,24,205
2025-07-25,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.3,Rainy,37.9,7.6,0.09,6.6,0,7901,38.0,298.5,4199,504,333,785363,2927,Medium,No,0.6999999999999993,0.09999999999999964,0.0,0.106704,1.1370399999999998,1.1971212121212123,2.8999999999999773,13.103448275862172,0.0,0.5952411087204151,7,25,206
2025-07-26,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Rainy,21.1,7.7,0.0,6.8,1,7900,45.5,301.9,4899,507,314,748893,2934,Medium,No,0.10000000000000142,0.20000000000000018,0.0,0.0,0.010000000000000142,1.161764705882353,3.3999999999999773,13.38235294117656,0.12658227848101267,0.6843037974683545,7,26,207
2025-07-27,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,33.0,Rainy,1.3,7.4,0.02,5.5,0,7900,50.3,305.6,5168,502,321,774971,3713,Medium,No,5.0,0.09999999999999964,0.0,0.027908571428571432,0.7790857142857144,1.4363636363636365,3.7000000000000455,13.594594594594426,0.0,0.7177215189873418,7,27,208
2025-07-28,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.8,Rainy,1.1,7.2,0.04,6.4,2,7898,48.3,309.6,5136,503,307,750683,3872,Medium,No,3.8000000000000007,0.2999999999999998,0.0,0.052333714285714296,0.9033371428571431,1.2340624999999998,4.0,12.075,0.2532286654849329,0.7139782223347683,7,28,209
2025-07-29,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.1,Rainy,4.5,6.7,0.05,6.9,1,7897,41.9,312.8,4323,515,314,775637,3000,Medium,No,1.1000000000000014,0.7999999999999998,0.0,0.055705714285714296,0.667057142857143,1.1444927536231884,3.1999999999999886,13.093750000000046,0.12663036596175764,0.6126377105229834,7,29,210
2025-07-30,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.6,Cloudy,0.0,7.1,0.02,6.0,0,7897,47.8,316.8,5170,507,324,810573,4558,Medium,No,0.3999999999999986,0.40000000000000036,0.0,0.022395428571428573,0.2639542857142856,1.3161666666666667,4.0,11.95,0.0,0.718880587564898,7,30,211
2025-07-31,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.0,Rainy,14.7,6.9,0.05,6.2,0,7897,55.7,321.4,5726,516,304,771581,4801,Medium,No,0.0,0.5999999999999996,0.0,0.05520000000000001,0.5520000000000002,1.2737096774193548,4.599999999999966,12.108695652174003,0.0,0.7904267443332911,7,31,212
2025-08-01,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.6,Rainy,40.9,7.9,0.03,6.0,2,7895,44.7,325.0,4591,503,314,805685,3629,Medium,No,1.6000000000000014,0.40000000000000036,0.0,0.040086857142857146,0.5608685714285716,1.3158333333333332,3.6000000000000227,12.41666666666659,0.253324889170361,0.6452184927169095,8,1,213
2025-08-02,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.5,Cloudy,0.0,7.1,0.04,6.1,1,7894,49.4,329.2,5028,495,311,808197,4687,Medium,No,0.5,0.40000000000000036,0.0,0.04625142857142857,0.5125142857142857,1.294098360655738,4.199999999999989,11.761904761904793,0.1266784899923993,0.6996453002280213,8,2,214
2025-08-03,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.6,Rainy,0.6,7.2,0.06,6.7,0,7894,42.2,333.3,4390,503,321,844574,5496,Medium,No,1.6000000000000014,0.2999999999999998,0.0,0.07306971428571431,0.8906971428571432,1.1782089552238806,4.100000000000023,10.292682926829212,0.0,0.6198378515328097,8,3,215
2025-08-04,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.9,Sunny,0.0,7.4,0.04,6.4,1,7893,48.0,337.0,4974,487,326,867141,3951,Medium,No,0.8999999999999986,0.09999999999999964,0.0,0.04888228571428571,0.578822857142857,1.2332812499999999,3.6999999999999886,12.972972972973013,0.12669453946534906,0.6918788800202711,8,4,216
2025-08-05,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.8,Rainy,13.8,7.2,0.03,6.1,0,7893,42.8,340.8,4386,494,327,879609,4928,Medium,No,2.8000000000000007,0.2999999999999998,0.0,0.038016,0.6601600000000001,1.2939344262295083,3.8000000000000114,11.263157894736807,0.0,0.6182693525909033,8,5,217
2025-08-06,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.8,Cloudy,0.0,7.7,0.04,5.5,4,7889,62.9,347.0,6855,503,330,903369,8333,Medium,No,0.8000000000000007,0.20000000000000018,0.0,0.05068800000000001,0.5868800000000002,1.4343636363636365,6.199999999999989,10.1451612903226,0.5070351121815186,0.9326910888579034,8,6,218
2025-08-07,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.1,Cloudy,0.0,7.0,0.04,6.5,1,7888,55.1,351.2,5844,502,333,922498,4571,Medium,No,3.1000000000000014,0.5,0.0,0.04976,0.8076000000000001,1.2135384615384615,4.199999999999989,13.119047619047654,0.12677484787018256,0.8045131845841785,8,7,219
2025-08-08,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.0,Rainy,66.8,7.3,0.03,5.7,5,7883,65.2,356.2,6900,498,326,915383,4879,Medium,No,2.0,0.20000000000000018,0.0,0.03754285714285714,0.5754285714285714,1.3829824561403508,5.0,13.040000000000001,0.6342762907522517,0.9384751997970315,8,8,220
2025-08-09,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.2,Cloudy,0.0,7.0,0.03,6.5,1,7882,61.1,360.8,6610,479,338,961213,5046,Medium,No,1.1999999999999993,0.5,0.0,0.035039999999999995,0.4703999999999999,1.2126153846153847,4.600000000000023,13.282608695652108,0.1268713524486171,0.8993910175082467,8,9,221
2025-08-10,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.1,Rainy,17.2,6.8,0.09,6.8,0,7882,55.7,365.0,5877,510,321,923495,4240,Medium,No,1.8999999999999986,0.7000000000000002,0.0,0.09127542857142858,1.1027542857142856,1.1591176470588236,4.199999999999989,13.261904761904798,0.0,0.8103273280893174,8,10,222
2025-08-11,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Cloudy,0.0,7.0,0.06,6.7,2,7880,46.2,368.3,4782,513,318,922901,2742,Medium,No,3.3999999999999986,0.5,0.0,0.07536,1.0936,1.1761194029850746,3.3000000000000114,13.999999999999952,0.2538071065989848,0.6719543147208121,8,11,223
2025-08-12,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.1,Rainy,15.2,7.2,0.03,5.7,4,7876,56.7,373.0,5761,525,326,957706,5301,Medium,No,2.1000000000000014,0.2999999999999998,0.0,0.037152000000000004,0.5815200000000003,1.3817543859649124,4.699999999999989,12.063829787234072,0.5078720162519045,0.7981208735398679,8,12,224
2025-08-13,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.0,Rainy,7.6,7.1,0.16,4.2,13,7863,52.9,377.1,5469,507,318,942914,2734,Medium,No,2.0,0.40000000000000036,0.7999999999999998,0.19474285714285713,3.347428571428571,1.872142857142857,4.100000000000023,12.902439024390173,1.6533129848658272,0.7600152613506296,8,13,225
2025-08-14,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.3,Rainy,47.3,7.0,0.03,6.8,1,7862,49.3,380.8,5325,500,338,1011921,3880,Medium,No,0.6999999999999993,0.5,0.0,0.032760000000000004,0.3976,1.1561764705882354,3.6999999999999886,13.324324324324364,0.1271940981938438,0.7409056219791401,8,14,226
2025-08-15,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.3,Cloudy,0.0,6.8,0.08,7.3,0,7862,67.7,387.3,6939,485,331,1007879,9491,Medium,No,0.3000000000000007,0.7000000000000002,0.0,0.08797257142857144,0.9097257142857145,1.076986301369863,6.5,10.415384615384616,0.0,0.9442889849910964,8,15,227
2025-08-16,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.2,Rainy,21.2,7.2,0.05,7.1,2,7860,68.4,392.5,7230,522,327,1008811,5360,Medium,No,0.1999999999999993,0.2999999999999998,0.0,0.058011428571428575,0.6001142857142857,1.1070422535211268,5.199999999999989,13.153846153846183,0.2544529262086514,0.9862595419847329,8,16,228
2025-08-17,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.6,Rainy,1.7,6.7,0.04,6.6,2,7858,64.9,398.3,6949,504,321,1004679,6925,Medium,No,0.6000000000000014,0.7999999999999998,0.0,0.04379885714285715,0.49798857142857167,1.1906060606060607,5.800000000000011,11.189655172413772,0.2545176889793841,0.9484601679816748,8,17,229
2025-08-18,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.7,Rainy,32.6,7.4,0.15,6.0,4,7854,56.8,403.7,5996,503,316,1001928,6400,Medium,No,1.3000000000000007,0.09999999999999964,0.0,0.1693542857142857,1.8235428571428571,1.309,5.399999999999977,10.518518518518562,0.5092946269416857,0.8274764451235039,8,18,230
2025-08-19,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.0,Rainy,82.8,7.2,0.01,6.9,0,7854,58.8,408.0,6221,496,327,1047849,4327,Medium,No,2.0,0.2999999999999998,0.0,0.012342857142857143,0.32342857142857145,1.1382608695652174,4.300000000000011,13.674418604651127,0.0,0.8552330022918259,8,19,231
2025-08-20,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.0,Rainy,20.1,6.8,0.01,6.1,0,7854,53.3,412.0,5666,495,309,999877,3547,Medium,No,1.0,0.7000000000000002,0.0,0.011268571428571428,0.21268571428571428,1.2875409836065574,4.0,13.325,0.0,0.7844410491469315,8,20,232
2025-08-21,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.6,Sunny,0.0,7.1,0.0,7.2,1,7853,60.8,417.1,6430,510,335,1097288,6339,Medium,No,1.3999999999999986,0.40000000000000036,0.0,0.0,0.13999999999999987,1.0906944444444444,5.100000000000023,11.921568627450927,0.12733987011333248,0.8837386985865274,8,21,233
