Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready
2025-11-01,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.2,0.02,7.4,1,49927,10.0,6.8,1027,506,596,202344,1439,High,No
2025-11-02,Nursery,Nursery,Rohu,Autumn,25.4,Sunny,0.0,7.2,0.07,7.2,0,49927,11.7,7.0,1252,527,600,209693,4212,High,No
2025-11-03,Nursery,Nursery,Rohu,Autumn,22.6,Cloudy,0.0,7.1,0.08,7.0,0,49927,10.4,7.1,1079,502,606,214816,1445,High,No
2025-11-04,Nursery,Nursery,Rohu,Autumn,25.4,Sunny,0.0,6.9,0.04,5.9,0,49927,9.7,7.3,1003,517,600,218680,4471,High,No
2025-11-05,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.2,0.02,7.5,2,49925,12.3,7.5,1268,493,587,219795,4092,High,No
2025-11-06,Nursery,Nursery,Rohu,Autumn,26.7,Sunny,0.0,7.1,0.02,7.1,3,49922,13.0,7.6,1360,500,573,217400,988,High,No
2025-11-07,Nursery,Nursery,Rohu,Autumn,28.0,Sunny,0.0,6.9,0.08,6.1,1,49921,10.5,7.8,1106,497,617,240250,4553,High,No
2025-11-08,Nursery,Nursery,Rohu,Autumn,25.9,Sunny,0.0,7.2,0.12,6.8,4,49917,10.8,7.9,1107,494,610,240550,1425,High,No
2025-11-09,Nursery,Nursery,Rohu,Autumn,23.9,Sunny,0.0,7.7,0.01,6.6,1,49916,13.2,8.1,1358,498,569,230058,3820,High,No
2025-11-10,Nursery,Nursery,Rohu,Autumn,25.5,Sunny,0.0,7.1,0.01,7.6,0,49916,14.4,8.2,1492,476,587,240266,962,High,No
2025-11-11,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.6,0.07,6.8,0,49916,12.8,8.4,1320,495,603,252835,4205,High,No
2025-11-12,Nursery,Nursery,Rohu,Autumn,25.8,Sunny,0.0,7.8,0.02,6.6,0,49916,12.8,8.6,1345,520,608,261001,4205,High,No
2025-11-13,Nursery,Nursery,Rohu,Autumn,21.9,Cloudy,0.0,6.9,0.07,7.1,1,49915,14.2,8.8,1501,486,573,251691,3728,High,No
2025-11-14,Nursery,Nursery,Rohu,Autumn,27.2,Cloudy,0.0,7.2,0.05,6.6,0,49915,10.7,9.0,1128,484,598,268643,4358,High,No
2025-11-15,Nursery,Nursery,Rohu,Autumn,23.6,Sunny,0.0,7.8,0.04,7.3,1,49914,12.8,9.1,1350,501,610,277073,1188,High,No
2025-11-16,Nursery,Nursery,Rohu,Autumn,23.5,Sunny,0.0,7.2,0.05,7.2,1,49913,13.5,9.3,1463,502,594,275729,3959,High,No
2025-11-17,Nursery,Nursery,Rohu,Autumn,25.2,Sunny,0.0,7.2,0.05,6.8,1,49912,13.8,9.5,1461,506,605,286869,4067,High,No
2025-11-18,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,6.7,0.03,7.3,3,49909,12.6,9.7,1343,498,591,286113,4041,High,No
2025-11-19,Nursery,Nursery,Rohu,Autumn,25.8,Sunny,0.0,7.0,0.01,7.1,1,49908,15.1,9.9,1573,501,616,304359,4069,High,No
2025-11-20,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.4,0.05,6.6,1,49907,12.0,10.1,1283,495,586,295380,4065,High,No
2025-11-21,Nursery,Nursery,Rohu,Autumn,26.8,Rainy,1.8,7.9,0.09,6.1,0,49907,12.7,10.2,1322,481,579,294741,1087,High,No
2025-11-22,Nursery,Nursery,Rohu,Autumn,24.7,Sunny,0.0,7.1,0.01,7.5,0,49907,14.7,10.4,1556,499,601,311939,3944,High,No
2025-11-23,Nursery,Nursery,Rohu,Autumn,29.7,Sunny,0.0,6.7,0.01,6.8,0,49907,17.5,10.7,1790,511,574,306519,6293,High,No
2025-11-24,Nursery,Nursery,Rohu,Autumn,28.9,Sunny,0.0,6.8,0.05,6.4,0,49907,18.9,10.9,1991,508,562,305720,3111,High,No
2025-11-25,Nursery,Nursery,Rohu,Autumn,25.9,Sunny,0.0,7.2,0.04,7.4,2,49905,17.1,11.1,1762,474,620,343446,3939,High,No
2025-11-26,Nursery,Nursery,Rohu,Autumn,21.5,Cloudy,0.0,7.6,0.05,6.5,1,49904,17.8,11.4,1902,504,582,331103,6301,High,No
2025-11-27,Nursery,Nursery,Rohu,Autumn,24.1,Sunny,0.0,7.4,0.02,7.0,0,49904,16.5,11.6,1761,487,576,333439,3501,High,No
2025-11-28,Nursery,Nursery,Rohu,Autumn,23.9,Sunny,0.0,7.3,0.07,6.5,0,49904,14.1,11.8,1467,521,585,344487,3851,High,No
2025-11-29,Nursery,Nursery,Rohu,Autumn,24.4,Rainy,0.9,7.6,0.04,8.3,0,49904,16.6,12.1,1811,505,585,353245,6442,High,No
2025-11-30,Nursery,Nursery,Rohu,Autumn,23.7,Sunny,0.0,7.0,0.06,7.5,1,49903,15.5,12.3,1619,513,597,366443,3819,High,No
2025-12-01,Nursery,Nursery,Rohu,Winter,11.5,Sunny,0.0,7.2,0.05,9.0,0,49903,10.5,12.4,1069,500,484,299498,846,High,No
2025-12-02,Nursery,Nursery,Rohu,Winter,14.7,Sunny,0.0,7.0,0.05,8.9,3,49900,9.2,12.5,952,499,507,316241,1060,High,No
2025-12-03,Nursery,Nursery,Rohu,Winter,15.5,Sunny,0.0,7.1,0.06,8.9,1,49899,10.7,12.6,1101,522,510,320651,915,High,No
2025-12-04,Nursery,Nursery,Rohu,Winter,14.8,Cloudy,0.0,6.9,0.05,9.0,1,49898,8.7,12.7,920,515,481,304812,959,High,No
2025-12-05,Nursery,Nursery,Rohu,Winter,13.7,Cloudy,0.0,7.1,0.0,9.0,2,49896,9.6,12.9,984,502,491,316036,3401,High,No
2025-12-06,Nursery,Nursery,Rohu,Winter,11.8,Sunny,0.0,7.2,0.07,8.7,2,49894,8.4,13.0,873,497,492,319122,1072,High,No
2025-12-07,Nursery,Nursery,Rohu,Winter,15.2,Cloudy,0.0,7.1,0.06,8.2,1,49893,11.1,13.1,1172,474,498,325492,832,High,No
2025-12-08,Nursery,Nursery,Rohu,Winter,15.5,Sunny,0.0,7.2,0.02,8.1,1,49892,9.2,13.3,969,505,516,342399,3668,High,No
2025-12-09,Nursery,Nursery,Rohu,Winter,12.9,Sunny,0.0,7.3,0.02,9.0,3,49889,10.2,13.4,1071,498,517,345621,990,High,No
2025-12-10,Nursery,Nursery,Rohu,Winter,15.2,Sunny,0.0,7.6,0.07,8.3,0,49889,8.9,13.5,937,508,537,361670,1234,High,No
2025-12-11,Nursery,Nursery,Rohu,Winter,15.7,Cloudy,0.0,7.6,0.01,8.4,1,49888,8.4,13.6,876,513,466,316170,929,High,No
2025-12-12,Nursery,Nursery,Rohu,Winter,16.4,Sunny,0.0,7.4,0.07,8.0,1,49887,10.9,13.8,1110,518,486,334582,3214,High,No
2025-12-13,Nursery,Nursery,Rohu,Winter,17.1,Sunny,0.0,6.8,0.04,9.0,0,49887,11.7,13.9,1219,505,527,365437,905,High,No
2025-12-14,Nursery,Nursery,Rohu,Winter,17.7,Sunny,0.0,7.1,0.08,8.4,1,49886,11.6,14.1,1229,484,473,332705,3000,High,No
2025-12-15,Nursery,Nursery,Rohu,Winter,14.6,Cloudy,0.0,7.1,0.04,9.0,0,49886,9.1,14.3,953,468,527,375946,3837,High,No
2025-12-16,Nursery,Nursery,Rohu,Winter,14.7,Cloudy,0.0,7.0,0.02,9.0,0,49886,10.7,14.4,1132,488,502,360616,884,High,No
2025-12-17,Nursery,Nursery,Rohu,Winter,13.9,Sunny,0.0,7.3,0.05,8.7,0,49886,12.2,14.5,1267,520,503,363844,722,High,No
2025-12-18,Nursery,Nursery,Rohu,Winter,15.7,Sunny,0.0,6.7,0.16,7.8,6,49880,12.7,14.7,1359,527,481,352687,2871,High,No
2025-12-19,Nursery,Nursery,Rohu,Winter,19.0,Rainy,0.4,7.7,0.02,7.5,0,49880,10.1,14.8,1009,496,493,363944,954,High,No
2025-12-20,Nursery,Nursery,Rohu,Winter,15.5,Sunny,0.0,7.6,0.11,7.5,5,49875,12.0,15.0,1263,478,526,393514,3467,High,No
2025-12-21,Nursery,Nursery,Rohu,Winter,12.5,Sunny,0.0,7.3,0.01,9.0,1,49874,9.4,15.2,1012,490,499,378284,3468,High,No
2025-12-22,Nursery,Nursery,Rohu,Winter,14.8,Sunny,0.0,7.2,0.03,8.2,2,49872,12.8,15.4,1382,517,493,378638,3003,High,No
2025-12-23,Nursery,Nursery,Rohu,Winter,15.6,Sunny,0.0,7.6,0.09,8.3,4,49868,12.8,15.5,1338,491,506,391115,663,High,No
2025-12-24,Nursery,Nursery,Rohu,Winter,17.9,Rainy,3.0,7.4,0.02,8.8,2,49866,11.5,15.7,1177,509,497,389099,3255,High,No
2025-12-25,Nursery,Nursery,Rohu,Winter,16.4,Sunny,0.0,7.5,0.03,8.1,0,49866,10.2,15.8,1099,503,505,397881,916,High,No
2025-12-26,Nursery,Nursery,Rohu,Winter,13.9,Cloudy,0.0,7.2,0.03,9.0,2,49864,12.8,16.0,1343,511,487,388540,2987,High,No
2025-12-27,Nursery,Nursery,Rohu,Winter,17.9,Sunny,0.0,7.7,0.02,7.7,0,49864,12.3,16.2,1288,527,499,403091,3161,High,No
2025-12-28,Nursery,Nursery,Rohu,Winter,18.2,Cloudy,0.0,7.6,0.02,8.7,0,49864,10.3,16.3,1063,509,490,398264,871,High,No
2025-12-29,Nursery,Nursery,Rohu,Winter,14.8,Sunny,0.0,7.4,0.01,8.9,2,49862,10.6,16.4,1087,502,473,386790,754,High,No
2025-12-30,Nursery,Nursery,Rohu,Winter,15.6,Cloudy,0.0,7.6,0.04,9.0,1,49861,12.2,16.6,1295,529,507,419640,3224,High,No
2025-12-31,Nursery,Nursery,Rohu,Winter,15.8,Sunny,0.0,7.1,0.03,7.9,0,49861,11.2,16.8,1191,505,481,402917,3101,High,No
