Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready
2024-03-19,GrowOut-B,Farming,Pangasius,Spring,19.5,Partly Cloudy,0.0,7.5,0.13,10.1,0,11471,71.0,571.0,7937,884,209,1368938,-6390,Medium,No
2024-03-20,GrowOut-B,Farming,Pangasius,Spring,20.6,Sunny,0.0,7.3,0.18,10.4,1,11470,114.7,652.1,12688,740,224,1675574,-9778,Medium,No
2024-03-21,GrowOut-B,Farming,Pangasius,Spring,20.6,Cloudy,0.0,7.6,0.18,10.2,0,11470,117.3,682.4,11401,775,212,1659351,-8291,Medium,No
2024-03-22,GrowOut-B,Farming,Pangasius,Spring,21.1,Sunny,0.0,7.6,0.16,9.9,1,11469,109.3,658.6,12131,786,207,1563707,-10884,Medium,No
2024-03-23,GrowOut-B,Farming,Pangasius,Spring,22.1,Sunny,0.0,7.0,0.15,9.9,0,11469,108.3,668.9,12042,791,210,1611039,-1603,Medium,No
2024-03-24,GrowOut-B,Farming,Pangasius,Spring,19.2,Cloudy,0.0,7.4,0.14,10.6,1,11468,87.5,660.6,9926,732,220,1666813,-4027,Medium,No
2024-03-25,GrowOut-B,Farming,Pangasius,Spring,20.5,Sunny,0.0,7.3,0.17,10.5,0,11468,115.7,813.6,12587,699,216,2015359,-7237,Medium,No
2024-03-26,GrowOut-B,Farming,Pangasius,Spring,19.7,Partly Cloudy,0.0,7.7,0.13,10.1,3,11465,70.2,591.7,7099,794,213,1445336,137,Medium,No
2024-03-27,GrowOut-B,Farming,Pangasius,Spring,20.7,Partly Cloudy,0.0,7.5,0.16,10.0,0,11465,97.0,739.6,10514,882,210,1780698,-3363,Medium,No
2024-03-28,GrowOut-B,Farming,Pangasius,Spring,23.0,Sunny,0.0,7.9,0.16,9.8,1,11464,111.5,755.5,12578,596,207,1792994,-8240,Medium,No
2024-03-29,GrowOut-B,Farming,Pangasius,Spring,21.1,Partly Cloudy,0.0,7.4,0.19,9.4,0,11464,117.8,805.9,12353,644,219,2023305,-11516,Medium,No
2024-03-30,GrowOut-B,Farming,Pangasius,Spring,19.6,Sunny,0.0,7.6,0.13,10.2,0,11464,79.6,583.1,7930,840,211,1410463,-3157,Medium,No
2024-03-31,GrowOut-B,Farming,Pangasius,Spring,22.6,Cloudy,0.0,7.4,0.22,9.8,0,11464,132.1,950.0,14349,889,212,2308850,-1969,High,No
2024-04-01,GrowOut-B,Farming,Pangasius,Spring,22.9,Sunny,0.0,7.2,0.22,9.8,0,11464,128.8,885.1,12486,565,218,2211999,-2882,High,No
2024-04-02,GrowOut-B,Farming,Pangasius,Spring,24.1,Sunny,0.0,7.2,0.25,9.0,0,11464,129.2,1019.0,14573,852,216,2523272,-7177,High,No
2024-04-03,GrowOut-B,Farming,Pangasius,Spring,20.9,Sunny,0.0,7.6,0.19,10.2,0,11464,101.9,772.9,10191,719,226,2002479,-1053,Medium,No
2024-04-04,GrowOut-B,Farming,Pangasius,Spring,22.1,Sunny,0.0,7.6,0.17,9.8,2,11462,115.7,669.6,12244,746,213,1635051,-3927,Medium,No
2024-04-05,GrowOut-B,Farming,Pangasius,Spring,20.5,Partly Cloudy,0.0,7.4,0.18,9.5,0,11462,119.8,849.2,12368,599,210,2044041,-4006,High,No
2024-04-06,GrowOut-B,Farming,Pangasius,Spring,23.9,Sunny,0.0,7.1,0.25,9.5,1,11461,148.7,1014.8,15397,607,212,2465907,-1100,High,No
2024-04-07,GrowOut-B,Farming,Pangasius,Spring,23.7,Cloudy,0.0,7.7,0.24,9.8,0,11461,141.3,959.1,13699,732,212,2330356,-1436,High,No
2024-04-08,GrowOut-B,Farming,Pangasius,Spring,22.6,Sunny,0.0,7.4,0.18,9.7,0,11461,103.8,739.6,11392,780,213,1805506,-311,Medium,No
2024-04-09,GrowOut-B,Farming,Pangasius,Spring,23.4,Sunny,0.0,7.5,0.18,10.8,0,11461,109.0,766.6,11797,552,217,1906563,-10359,Medium,No
2024-04-10,GrowOut-B,Farming,Pangasius,Spring,24.9,Cloudy,0.0,7.1,0.23,9.2,1,11460,147.3,1083.6,15841,846,212,2632858,824,High,No
2024-04-11,GrowOut-B,Farming,Pangasius,Spring,23.6,Partly Cloudy,0.0,7.8,0.18,9.5,0,11460,106.9,805.2,12082,663,216,1993160,-8568,Medium,No
2024-04-12,GrowOut-B,Farming,Pangasius,Spring,22.8,Sunny,0.0,7.8,0.19,9.8,2,11458,130.6,891.2,14739,499,208,2124336,-11753,High,No
2024-04-13,GrowOut-B,Farming,Pangasius,Spring,21.7,Sunny,0.0,7.2,0.15,9.3,1,11457,101.5,728.9,10108,816,222,1854085,-279,Medium,No
2024-04-14,GrowOut-B,Farming,Pangasius,Spring,24.2,Cloudy,0.0,7.3,0.19,9.7,1,11456,128.3,967.9,14626,869,210,2328738,1394,High,No
2024-04-15,GrowOut-B,Farming,Pangasius,Spring,23.9,Cloudy,0.0,7.2,0.23,9.2,2,11454,149.9,1096.2,14712,899,223,2800449,-607,High,No
2024-04-16,GrowOut-B,Farming,Pangasius,Spring,23.6,Sunny,0.0,7.6,0.25,10.2,0,11454,140.0,1067.1,15011,808,219,2676741,-7711,High,No
2024-04-17,GrowOut-B,Farming,Pangasius,Spring,24.1,Cloudy,0.0,7.5,0.18,9.2,1,11453,118.3,850.1,13065,459,217,2112939,-7655,High,No
2024-04-18,GrowOut-B,Farming,Pangasius,Spring,21.3,Cloudy,0.0,7.3,0.19,9.8,4,11449,115.3,841.1,12294,808,205,1974789,996,High,No
2024-04-19,GrowOut-B,Farming,Pangasius,Spring,25.8,Sunny,0.0,7.6,0.28,9.3,2,11447,154.4,1106.6,17315,702,218,2761943,1722,High,No
2024-04-20,GrowOut-B,Farming,Pangasius,Spring,24.1,Cloudy,0.0,7.4,0.25,9.0,2,11445,136.2,1023.6,13083,531,226,2648076,-7765,High,No
2024-04-21,GrowOut-B,Farming,Pangasius,Spring,24.2,Sunny,0.0,7.6,0.18,8.9,0,11445,117.0,871.8,13123,695,211,2105305,-8429,High,No
2024-04-22,GrowOut-B,Farming,Pangasius,Spring,24.6,Cloudy,0.0,7.6,0.19,9.7,0,11445,121.0,844.9,11721,568,219,2117704,-8915,High,No
2024-04-23,GrowOut-B,Farming,Pangasius,Spring,23.2,Sunny,0.0,7.3,0.2,10.0,1,11444,103.4,769.9,11556,513,217,1912097,-8213,Medium,No
2024-04-24,GrowOut-B,Farming,Pangasius,Spring,25.3,Cloudy,0.0,7.2,0.17,8.8,0,11444,113.2,879.4,11755,640,211,2123473,-2994,High,No
2024-04-25,GrowOut-B,Farming,Pangasius,Spring,24.2,Cloudy,0.0,7.3,0.23,8.9,0,11444,142.8,1081.5,15512,897,225,2784754,-13585,High,No
2024-04-26,GrowOut-B,Farming,Pangasius,Spring,23.3,Sunny,0.0,7.6,0.25,9.0,0,11444,151.4,1067.8,16475,838,211,2578400,-15127,High,No
2024-04-27,GrowOut-B,Farming,Pangasius,Spring,22.6,Partly Cloudy,0.0,7.7,0.21,10.4,0,11444,103.4,808.5,11140,486,223,2063302,-7716,Medium,No
2024-04-28,GrowOut-B,Farming,Pangasius,Spring,24.8,Sunny,0.0,7.3,0.24,9.4,0,11444,140.8,1006.9,15199,476,217,2500483,-919,High,No
2024-04-29,GrowOut-B,Farming,Pangasius,Spring,24.8,Cloudy,0.0,7.7,0.18,9.2,0,11444,111.0,842.2,11329,621,220,2120390,1649,High,No
2024-04-30,GrowOut-B,Farming,Pangasius,Spring,25.5,Cloudy,0.0,7.1,0.23,9.2,0,11444,142.4,1114.4,14271,488,219,2792949,-10106,High,No
2024-05-01,GrowOut-B,Farming,Pangasius,Spring,24.7,Cloudy,0.0,7.5,0.24,8.6,2,11442,140.6,1060.6,14738,860,221,2682389,-10366,High,No
2024-05-02,GrowOut-B,Farming,Pangasius,Spring,25.1,Partly Cloudy,0.0,7.1,0.24,9.0,1,11441,146.1,1059.0,14797,661,214,2593055,-5694,High,No
2024-05-03,GrowOut-B,Farming,Pangasius,Spring,25.0,Sunny,0.0,7.4,0.21,9.5,2,11439,124.8,878.5,13508,849,223,2241355,-7283,High,No
2024-05-04,GrowOut-B,Farming,Pangasius,Spring,26.4,Partly Cloudy,0.0,7.3,0.2,8.9,2,11437,129.3,956.9,12995,517,223,2440953,-2037,High,No
2024-05-05,GrowOut-B,Farming,Pangasius,Spring,25.4,Sunny,0.0,7.6,0.25,10.1,0,11437,151.0,1039.3,15890,896,218,2591251,-2777,High,No
2024-05-06,GrowOut-B,Farming,Pangasius,Spring,25.0,Partly Cloudy,0.0,7.6,0.22,8.7,0,11437,146.0,985.6,15554,778,211,2378457,-2826,High,No
2024-05-07,GrowOut-B,Farming,Pangasius,Spring,27.8,Cloudy,0.0,7.9,0.27,8.8,2,11435,159.8,1165.8,15949,721,216,2879983,-3364,High,No
2024-05-08,GrowOut-B,Farming,Pangasius,Spring,27.6,Cloudy,0.0,7.3,0.27,8.4,0,11435,159.8,1115.7,17649,800,213,2717460,948,High,No
2024-05-09,GrowOut-B,Farming,Pangasius,Spring,26.6,Cloudy,0.0,7.6,0.26,9.1,1,11434,142.1,1008.8,14261,471,217,2503231,2608,High,No
2024-05-10,GrowOut-B,Farming,Pangasius,Spring,24.0,Partly Cloudy,0.0,7.4,0.28,9.5,0,11434,152.0,1160.1,16130,688,217,2878415,-8873,High,No
2024-05-11,GrowOut-B,Farming,Pangasius,Spring,26.2,Cloudy,0.0,7.7,0.25,8.9,0,11434,146.7,1030.9,14457,877,216,2546059,2194,High,No
2024-05-12,GrowOut-B,Farming,Pangasius,Spring,29.0,Sunny,0.0,7.4,0.27,8.4,0,11434,180.3,1265.7,19883,688,226,3270675,-8414,High,No
2024-05-13,GrowOut-B,Farming,Pangasius,Spring,26.2,Sunny,0.0,7.1,0.22,9.5,1,11433,143.3,987.2,15610,729,209,2359118,-2493,High,No
2024-05-14,GrowOut-B,Farming,Pangasius,Spring,25.6,Cloudy,0.0,7.3,0.23,9.2,0,11433,143.7,1134.8,15751,633,206,2672679,-13686,High,No
2024-05-15,GrowOut-B,Farming,Pangasius,Spring,26.6,Partly Cloudy,0.0,7.4,0.26,8.6,0,11433,171.5,1270.6,18770,830,221,3210416,-12224,High,No
2024-05-16,GrowOut-B,Farming,Pangasius,Spring,27.1,Partly Cloudy,0.0,7.7,0.29,8.7,0,11433,175.6,1373.3,18304,468,207,3250094,-9486,High,No
2024-05-17,GrowOut-B,Farming,Pangasius,Spring,27.4,Cloudy,0.0,7.2,0.25,8.7,0,11433,150.9,1150.4,16600,791,218,2867250,1920,High,No
2024-05-18,GrowOut-B,Farming,Pangasius,Spring,27.3,Sunny,0.0,7.1,0.26,8.2,0,11433,170.3,1151.6,18480,603,220,2896573,-13295,High,No
2024-05-19,GrowOut-B,Farming,Pangasius,Spring,27.1,Sunny,0.0,7.6,0.33,9.0,0,11433,208.9,1414.6,19943,488,213,3444875,-10151,High,No
2024-05-20,GrowOut-B,Farming,Pangasius,Spring,27.4,Partly Cloudy,0.0,7.4,0.32,8.5,1,11432,187.6,1375.0,21424,689,218,3427042,2199,High,No
2024-05-21,GrowOut-B,Farming,Pangasius,Spring,29.0,Sunny,0.0,7.9,0.33,8.1,1,11431,201.0,1403.0,21330,675,211,3384249,670,High,No
2024-05-22,GrowOut-B,Farming,Pangasius,Spring,27.4,Partly Cloudy,0.0,7.2,0.29,9.1,0,11431,161.3,1148.4,16826,824,213,2796128,-1931,High,No
2024-05-23,GrowOut-B,Farming,Pangasius,Spring,26.4,Partly Cloudy,0.0,7.7,0.21,9.2,0,11431,141.3,969.4,13586,834,216,2393542,-9042,High,No
2024-05-24,GrowOut-B,Farming,Pangasius,Spring,29.5,Sunny,0.0,7.6,0.26,8.6,1,11430,148.8,1177.0,15193,823,216,2906126,-1629,High,No
2024-05-25,GrowOut-B,Farming,Pangasius,Spring,30.0,Cloudy,0.0,7.5,0.26,8.2,0,11430,169.1,1157.5,18793,813,222,2937110,-15016,High,No
2024-05-26,GrowOut-B,Farming,Pangasius,Spring,28.1,Cloudy,0.0,7.7,0.28,8.6,1,11429,173.5,1239.3,19531,506,216,3059683,-4237,High,No
2024-05-27,GrowOut-B,Farming,Pangasius,Spring,29.8,Sunny,0.0,7.3,0.26,7.6,0,11429,173.6,1200.3,18849,672,211,2894546,-8758,High,No
2024-05-28,GrowOut-B,Farming,Pangasius,Spring,29.9,Partly Cloudy,0.0,7.5,0.35,8.8,0,11429,207.4,1600.4,21390,466,223,4078887,9247,High,No
2024-05-29,GrowOut-B,Farming,Pangasius,Spring,27.1,Cloudy,0.0,7.3,0.27,8.5,1,11428,173.5,1346.2,19820,896,225,3461787,-6363,High,No
2024-05-30,GrowOut-B,Farming,Pangasius,Spring,30.1,Hot,0.1,7.7,0.31,8.6,0,11428,218.5,1498.6,23049,454,214,3664964,-16229,High,No
2024-05-31,GrowOut-B,Farming,Pangasius,Spring,29.6,Sunny,0.2,7.4,0.36,8.5,1,11427,216.2,1594.9,21001,800,213,3882248,-3293,High,No
2024-06-01,GrowOut-B,Farming,Pangasius,Monsoon,30.7,Sunny,0.7,7.1,0.29,8.1,0,11427,186.8,1264.0,19510,766,216,3119845,-1700,High,No
2024-06-02,GrowOut-B,Farming,Pangasius,Monsoon,28.5,Cloudy,0.7,7.1,0.26,8.2,2,11425,154.9,1105.3,16003,451,216,2728137,-1573,High,No
2024-06-03,GrowOut-B,Farming,Pangasius,Monsoon,30.0,Partly Cloudy,1.5,7.5,0.3,8.2,0,11425,181.7,1312.8,17748,476,214,3209730,-1968,High,No
2024-06-04,GrowOut-B,Farming,Pangasius,Monsoon,29.2,Sunny,0.6,7.3,0.31,8.2,1,11424,218.3,1510.9,23249,499,208,3590503,-14980,High,No
2024-06-05,GrowOut-B,Farming,Pangasius,Monsoon,28.6,Partly Cloudy,0.9,7.8,0.29,8.7,0,11424,184.8,1327.8,17653,513,221,3352302,-10862,High,No
2024-06-06,GrowOut-B,Farming,Pangasius,Monsoon,30.6,Sunny,1.6,7.5,0.35,7.9,0,11424,218.2,1641.1,22937,483,212,3974560,-12456,High,No
2024-06-07,GrowOut-B,Farming,Pangasius,Monsoon,30.9,Hot,1.5,7.3,0.28,7.6,0,11424,176.9,1382.6,20109,763,217,3427476,-990,High,No
2024-06-08,GrowOut-B,Farming,Pangasius,Monsoon,29.1,Sunny,1.4,7.1,0.31,8.6,0,11424,191.2,1341.0,21021,823,213,3263071,4248,High,Yes
2024-06-09,GrowOut-B,Farming,Pangasius,Monsoon,30.7,Hot,1.7,7.5,0.29,8.0,2,11422,187.2,1282.8,19389,885,220,3224036,6351,High,Yes
2024-06-10,GrowOut-B,Farming,Pangasius,Monsoon,32.2,Sunny,1.2,7.4,0.27,7.5,0,11422,169.5,1232.3,18748,458,213,2998045,38492,High,Yes
2024-06-11,GrowOut-B,Farming,Pangasius,Monsoon,30.9,Sunny,3.3,7.5,0.3,8.0,1,11421,195.7,1435.7,20120,848,214,3509293,41271,High,Yes
2024-06-12,GrowOut-B,Farming,Pangasius,Monsoon,31.0,Sunny,2.5,7.5,0.26,8.0,1,11420,183.4,1380.0,17690,873,218,3435894,12628,High,Yes
2024-06-13,GrowOut-B,Farming,Pangasius,Monsoon,29.0,Sunny,0.6,8.0,0.32,7.8,0,11420,189.9,1476.6,19334,473,223,3760398,32608,High,Yes
2024-06-14,GrowOut-B,Farming,Pangasius,Monsoon,32.0,Sunny,1.6,7.1,0.32,8.1,2,11418,196.8,1406.6,21161,668,216,3469688,28321,High,Yes
2024-06-15,GrowOut-B,Farming,Pangasius,Monsoon,31.0,Sunny,2.6,7.6,0.32,8.3,0,11418,192.6,1517.2,21500,581,217,3759176,8626,High,Yes
2024-06-16,GrowOut-B,Farming,Pangasius,Monsoon,31.9,Sunny,4.4,7.8,0.29,7.6,0,11418,182.6,1328.6,20246,893,217,3291880,11864,High,Yes
2024-06-17,GrowOut-B,Farming,Pangasius,Monsoon,32.7,Hot,2.8,7.5,0.35,7.8,0,11418,190.9,1324.4,21620,781,208,3145376,7173,High,Yes
2024-06-18,GrowOut-B,Farming,Pangasius,Monsoon,32.0,Sunny,3.1,7.5,0.28,7.4,1,11417,181.0,1292.3,19420,506,214,3157673,30306,High,Yes
2024-06-19,GrowOut-B,Farming,Pangasius,Monsoon,31.3,Cloudy,7.1,7.0,0.34,7.4,1,11416,226.3,1539.6,25220,678,209,3673721,28320,High,Yes
2024-06-20,GrowOut-B,Farming,Pangasius,Monsoon,29.8,Sunny,2.0,7.1,0.33,8.3,0,11416,207.5,1543.2,20467,457,214,3770075,53448,High,Yes
2024-06-21,GrowOut-B,Farming,Pangasius,Monsoon,30.5,Rainy,6.3,7.4,0.32,7.9,0,11416,183.2,1379.1,19503,874,218,3432150,38024,High,Yes
2024-06-22,GrowOut-B,Farming,Pangasius,Monsoon,30.6,Cloudy,9.6,7.4,0.36,8.5,1,11415,237.9,1628.4,26551,739,212,3941041,31652,High,Yes
2024-06-23,GrowOut-B,Farming,Pangasius,Monsoon,30.7,Cloudy,5.6,7.7,0.24,7.8,2,11413,164.0,1221.8,16056,803,212,2956732,19630,High,Yes
2024-06-24,GrowOut-B,Farming,Pangasius,Monsoon,31.4,Sunny,0.8,7.4,0.29,8.0,0,11413,181.2,1280.0,18281,798,216,3155466,16780,High,Yes
2024-06-25,GrowOut-B,Farming,Pangasius,Monsoon,31.8,Sunny,3.7,7.2,0.36,7.1,1,11412,226.7,1702.4,22028,828,215,4177341,50610,High,Yes
2024-06-26,GrowOut-B,Farming,Pangasius,Monsoon,30.8,Cloudy,18.5,7.0,0.37,7.2,0,11412,235.4,1609.8,24387,704,214,3931402,49407,High,Yes
2024-06-27,GrowOut-B,Farming,Pangasius,Monsoon,34.5,Cloudy,16.0,7.6,0.33,8.1,2,11410,218.6,1528.0,23206,520,211,3679320,10051,High,Yes
2024-06-28,GrowOut-B,Farming,Pangasius,Monsoon,32.2,Hot,2.3,7.5,0.35,7.9,3,11407,221.6,1727.0,23011,787,209,4118360,36390,High,Yes
2024-06-29,GrowOut-B,Farming,Pangasius,Monsoon,31.6,Rainy,10.8,7.2,0.31,7.8,0,11407,213.5,1490.7,23144,721,208,3536918,31456,High,Yes
2024-06-30,GrowOut-B,Farming,Pangasius,Monsoon,30.7,Sunny,3.5,7.5,0.34,8.4,3,11404,214.0,1549.9,20405,818,220,3889536,48049,High,Yes
2024-07-01,GrowOut-B,Farming,Pangasius,Monsoon,32.2,Hot,1.4,7.2,0.39,7.3,4,11400,245.9,1723.9,23940,514,214,4207102,36880,High,Yes
2024-07-02,GrowOut-B,Farming,Pangasius,Monsoon,30.6,Cloudy,7.0,7.7,0.3,8.1,0,11400,175.1,1377.2,19608,516,211,3312717,35909,High,Yes
2024-07-03,GrowOut-B,Farming,Pangasius,Monsoon,31.4,Rainy,7.2,7.7,0.29,7.6,2,11398,182.8,1449.6,20231,622,213,3519919,21280,High,Yes
2024-07-04,GrowOut-B,Farming,Pangasius,Monsoon,30.9,Rainy,12.3,7.5,0.37,8.0,2,11396,225.7,1706.0,23977,814,201,3908443,37695,High,Yes
2024-07-05,GrowOut-B,Farming,Pangasius,Monsoon,31.5,Sunny,5.0,7.6,0.34,7.5,2,11394,214.0,1636.8,21673,602,208,3879818,42557,High,Yes
2024-07-06,GrowOut-B,Farming,Pangasius,Monsoon,31.3,Cloudy,15.9,7.4,0.36,7.8,2,11392,234.1,1663.8,24106,517,212,4018955,45130,High,Yes
2024-07-07,GrowOut-B,Farming,Pangasius,Monsoon,33.9,Cloudy,8.9,7.5,0.38,7.4,0,11392,226.6,1674.0,25601,835,210,4004744,50647,High,Yes
2024-07-08,GrowOut-B,Farming,Pangasius,Monsoon,33.8,Hot,2.3,7.3,0.51,3.9,64,11328,207.8,1630.4,22236,858,204,3788997,9466,High,Yes
2024-07-09,GrowOut-B,Farming,Pangasius,Monsoon,31.6,Rainy,6.6,7.2,0.27,8.6,1,11327,164.5,1283.2,16901,541,210,3052579,31177,High,Yes
2024-07-10,GrowOut-B,Farming,Pangasius,Monsoon,30.3,Hot,2.6,7.1,0.34,8.3,2,11325,231.5,1632.1,22110,875,210,3882227,32078,High,Yes
2024-07-11,GrowOut-B,Farming,Pangasius,Monsoon,30.3,Hot,2.2,7.5,0.27,8.0,0,11325,163.5,1236.5,15772,782,216,3024726,23836,High,Yes
2024-07-12,GrowOut-B,Farming,Pangasius,Monsoon,31.9,Rainy,11.2,7.8,0.37,7.7,1,11324,212.3,1696.1,23870,877,202,3880083,24580,High,Yes
2024-07-13,GrowOut-B,Farming,Pangasius,Monsoon,29.9,Rainy,6.3,7.2,0.24,8.3,3,11321,174.3,1194.8,18781,572,208,2814222,18769,High,Yes
2024-07-14,GrowOut-B,Farming,Pangasius,Monsoon,32.0,Hot,3.9,7.5,0.36,7.7,3,11318,208.6,1557.6,20060,874,206,3632519,13111,High,Yes
2024-07-15,GrowOut-B,Farming,Pangasius,Monsoon,30.9,Cloudy,10.3,7.5,0.35,7.9,2,11316,216.7,1644.7,21150,512,207,3853246,34629,High,Yes
2024-07-16,GrowOut-B,Farming,Pangasius,Monsoon,32.2,Sunny,4.5,7.2,0.34,7.9,0,11316,210.5,1649.4,22630,663,216,4031556,53024,High,Yes
2024-07-17,GrowOut-B,Farming,Pangasius,Monsoon,33.8,Rainy,9.7,7.1,0.33,8.4,0,11316,209.1,1534.7,20144,800,211,3664366,25617,High,Yes
2024-07-18,GrowOut-B,Farming,Pangasius,Monsoon,31.8,Cloudy,15.6,7.2,0.29,7.9,1,11315,174.8,1262.5,17315,554,208,2971582,9475,High,Yes
2024-07-19,GrowOut-B,Farming,Pangasius,Monsoon,31.4,Cloudy,15.4,7.8,0.29,8.0,0,11315,190.3,1417.2,18850,862,205,3287302,10265,High,Yes
2024-07-20,GrowOut-B,Farming,Pangasius,Monsoon,30.8,Sunny,2.7,7.1,0.33,8.3,1,11314,205.6,1467.8,23628,858,206,3421280,6164,High,Yes
2024-07-21,GrowOut-B,Farming,Pangasius,Monsoon,31.1,Sunny,3.9,7.1,0.26,8.1,1,11313,159.6,1225.0,17557,557,209,2896667,38383,High,Yes
2024-07-22,GrowOut-B,Farming,Pangasius,Monsoon,33.5,Hot,5.0,7.4,0.27,8.0,0,11313,171.8,1304.1,18291,605,209,3083436,12492,High,Yes
2024-07-23,GrowOut-B,Farming,Pangasius,Monsoon,30.5,Hot,3.8,7.6,0.29,7.8,2,11311,182.6,1253.9,18431,569,212,3007299,31007,High,Yes
2024-07-24,GrowOut-B,Farming,Pangasius,Monsoon,34.2,Stormy,28.1,7.1,0.0,8.0,0,9690,7.4,42.1,747,469,201,81998,-2117,Low,No
2024-07-25,GrowOut-B,Farming,Pangasius,Monsoon,32.4,Cloudy,21.6,7.3,0.0,8.1,0,9690,8.0,48.8,832,757,206,97412,-2473,Low,No
2024-07-26,GrowOut-B,Farming,Pangasius,Monsoon,32.2,Cloudy,6.3,7.6,0.01,7.7,1,9689,10.3,56.7,1165,783,208,114280,-2011,Low,No
2024-07-27,GrowOut-B,Farming,Pangasius,Monsoon,33.5,Rainy,13.0,7.1,0.02,7.9,3,9686,9.5,54.9,1061,738,222,118088,-2374,Low,No
2024-07-28,GrowOut-B,Farming,Pangasius,Monsoon,31.7,Rainy,13.4,7.4,0.0,8.8,0,9686,4.9,29.7,516,888,218,62713,-1465,Low,No
2024-07-29,GrowOut-B,Farming,Pangasius,Monsoon,29.5,Cloudy,11.9,7.2,0.01,8.1,0,9686,8.2,45.4,899,723,210,92346,-1479,Low,No
2024-07-30,GrowOut-B,Farming,Pangasius,Monsoon,31.9,Rainy,21.4,7.5,0.01,8.8,2,9684,10.1,61.0,1137,832,207,122305,-1762,Low,No
2024-07-31,GrowOut-B,Farming,Pangasius,Monsoon,30.3,Cloudy,7.6,7.5,0.04,8.2,1,9683,11.5,61.9,1224,652,204,122286,-2690,Low,No
2024-08-01,GrowOut-B,Farming,Pangasius,Monsoon,33.0,Cloudy,17.2,7.2,0.03,7.5,1,9682,8.3,46.2,808,665,208,93050,-1380,Low,No
2024-08-02,GrowOut-B,Farming,Pangasius,Monsoon,31.6,Cloudy,11.9,7.3,0.02,8.5,0,9682,10.4,56.7,1150,516,204,111990,-2553,Low,No
2024-08-03,GrowOut-B,Farming,Pangasius,Monsoon,32.1,Rainy,6.3,7.5,0.0,7.9,1,9681,9.4,57.6,1017,527,199,110979,-1373,Low,No
2024-08-04,GrowOut-B,Farming,Pangasius,Monsoon,31.5,Cloudy,24.9,7.5,0.01,8.0,0,9681,8.8,50.2,905,843,210,102057,-2209,Low,No
2024-08-05,GrowOut-B,Farming,Pangasius,Monsoon,30.4,Hot,3.4,7.1,0.04,8.6,0,9681,7.7,42.8,748,569,214,88670,-1918,Low,No
2024-08-06,GrowOut-B,Farming,Pangasius,Monsoon,29.6,Rainy,9.7,7.4,0.0,8.8,0,9681,13.0,69.6,1280,892,211,142171,-2046,Low,No
2024-08-07,GrowOut-B,Farming,Pangasius,Monsoon,31.8,Cloudy,11.6,7.7,0.04,8.9,2,9679,13.9,80.8,1586,701,204,159574,-2011,Low,No
2024-08-08,GrowOut-B,Farming,Pangasius,Monsoon,31.1,Cloudy,20.2,7.2,0.03,7.9,2,9677,11.0,60.7,1164,803,206,121028,-2920,Low,No
2024-08-09,GrowOut-B,Farming,Pangasius,Monsoon,31.1,Sunny,3.8,7.5,0.04,8.8,1,9676,12.5,68.9,1400,809,210,140017,-2650,Low,No
2024-08-10,GrowOut-B,Farming,Pangasius,Monsoon,32.2,Sunny,5.0,6.9,0.03,7.7,1,9675,11.7,67.6,1340,719,201,131474,-2605,Low,No
2024-08-11,GrowOut-B,Farming,Pangasius,Monsoon,32.6,Cloudy,13.8,7.4,0.0,8.0,1,9674,11.3,69.5,1210,831,194,130448,-2267,Low,No
2024-08-12,GrowOut-B,Farming,Pangasius,Monsoon,31.1,Rainy,14.3,7.1,0.03,8.1,0,9674,12.8,71.0,1332,696,205,140805,-1607,Low,No
2024-08-13,GrowOut-B,Farming,Pangasius,Monsoon,30.6,Rainy,15.6,7.3,0.02,7.7,0,9674,12.5,68.9,1277,531,210,139973,-2251,Low,No
2024-08-14,GrowOut-B,Farming,Pangasius,Monsoon,32.3,Cloudy,22.0,7.3,0.04,7.9,0,9674,14.1,75.5,1556,746,203,148269,-1410,Low,No
2024-08-15,GrowOut-B,Farming,Pangasius,Monsoon,30.1,Hot,1.6,7.5,0.04,8.7,0,9674,12.0,64.4,1371,479,208,129585,-1960,Low,No
2024-08-16,GrowOut-B,Farming,Pangasius,Monsoon,31.1,Cloudy,6.8,7.4,0.03,7.7,1,9673,13.4,82.5,1376,517,207,165208,-1901,Low,No
2024-08-17,GrowOut-B,Farming,Pangasius,Monsoon,32.4,Hot,2.3,7.1,0.03,7.9,3,9670,13.2,71.6,1295,825,205,141980,-1992,Low,No
2024-08-18,GrowOut-B,Farming,Pangasius,Monsoon,31.2,Rainy,14.9,7.3,0.05,7.4,2,9668,11.5,66.6,1274,689,207,133313,-2237,Low,No
2024-08-19,GrowOut-B,Farming,Pangasius,Monsoon,29.6,Cloudy,15.0,8.0,0.04,8.5,0,9668,14.5,87.8,1607,616,208,176561,-2626,Low,No
2024-08-20,GrowOut-B,Farming,Pangasius,Monsoon,29.4,Rainy,12.3,7.0,0.04,9.1,0,9668,13.8,78.1,1520,626,194,146484,-2309,Low,No
